Code,Name,Category Code,Unit,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6
DLP3913,GENECURE CAPS,C1,box,0,12,5, No Tax, exclusive, SC1,,2,,,,,
DLP3914,GENESIS SYRUP,C1,box,0,2.8,5, No Tax, exclusive, SC1,,0,,,,,
DLP3915,GEN-M SYRUP,C1,box,0,17,5, No Tax, exclusive, SC1,,2,,,,,
DLP3916,GENTAIN VIOLET (G.V)PAINT,C1,box,0,2,5, No Tax, exclusive, SC1,,7,,,,,
DLP3917,GENTAMYCIN E/E DROP,C1,box,0,4,5, No Tax, exclusive, SC1,,6,,,,,
DLP3918,GENTAMYCIN INJECTION,C1,box,0,0.15,5, No Tax, exclusive, SC1,,0,,,,,
DLP3919,GEO CLAMX SPRAY,C1,box,0,5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3920,GEO INHALER,C1,box,0,0.3,5, No Tax, exclusive, SC1,,0,,,,,
DLP3921,GERICARE CAPSULES,C1,box,0,3,5, No Tax, exclusive, SC1,,0,,,,,
DLP3922,GIDI POWA CAPSULES,C1,box,0,15,5, No Tax, exclusive, SC1,,0,,,,,
DLP3923,GIDI POWA SYRUP,C1,box,0,8,5, No Tax, exclusive, SC1,,1,,,,,
DLP3924,GIDIMAL HERBAL,C1,box,0,7,5, No Tax, exclusive, SC1,,0,,,,,
DLP3925,GIFAS MIXTURE,C1,box,0,18,5, No Tax, exclusive, SC1,,5,,,,,
DLP3926,GINSEN CAPSULES(HEALTH CARE),C1,box,0,0.1,5, No Tax, exclusive, SC1,,0,,,,,
DLP3927,GIVERS HERBAL MIX,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP3928,GIVERS KOO CAPS,C1,box,0,16,5, No Tax, exclusive, SC1,,5,,,,,
DLP3929,GIVERS POWER CAPS,C1,box,0,16,5, No Tax, exclusive, SC1,,4,,,,,
DLP3930,GLIBENIL TABS,C1,box,0,1,5, No Tax, exclusive, SC1,,10,,,,,
DLP3931,GLIBETICS,C1,box,0,1,5, No Tax, exclusive, SC1,,10,,,,,
DLP3932,GLO POWER SYRUP,C1,box,0,10,5, No Tax, exclusive, SC1,,2,,,,,
DLP3933,GLO-POWER PLUS CAPSULES,C1,box,0,3,5, No Tax, exclusive, SC1,,6,,,,,
DLP3934,GLOVES DISPOSABLE,C1,box,0,0.5,5, No Tax, exclusive, SC1,,27,,,,,
DLP3935,GLUCOLIFE -C,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP3936,GLUCOLIFE-D,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP3937,GLUCONAF D,C1,box,0,10,5, No Tax, exclusive, SC1,,2,,,,,
DLP3938,GLUCONAF-C,C1,box,0,10,5, No Tax, exclusive, SC1,,1,,,,,
DLP3939,GLUCORANGE (GLUCOSE C),C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP3940,GLUCORYL VIT C,C1,box,0,1.4,5, No Tax, exclusive, SC1,,0,,,,,
DLP3941,GLUCOSAMIN CAPS(JOINT CARE),C1,box,0,55,5, No Tax, exclusive, SC1,,2,,,,,
DLP3942,GLUCOSE  C,C1,box,0,6,5, No Tax, exclusive, SC1,,0,,,,,
DLP3943,GLUCOSE D,C1,box,0,6,5, No Tax, exclusive, SC1,,0,,,,,
DLP3944,GLYCERIN L/S (ROBERTS),C1,box,0,8,5, No Tax, exclusive, SC1,,2,,,,,
DLP3945,GLYCERINE S/S(ROBERTS),C1,box,0,5,5, No Tax, exclusive, SC1,,5,,,,,
DLP3946,GMOL[PARACETAMOL ELIXIR],C1,box,0,1.7,5, No Tax, exclusive, SC1,,0,,,,,
DLP3947,GO-COUGH EXPECTORANT,C1,box,0,5,5, No Tax, exclusive, SC1,,3,,,,,
DLP3948,GOGYNAX CREAM,C1,box,0,8,5, No Tax, exclusive, SC1,,6,,,,,
DLP3949,GOGYNAX VAGINAL PESSARIES,C1,box,0,8,5, No Tax, exclusive, SC1,,5,,,,,
DLP3950,GOLD CIRCLE,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3951,GOLDEN GARLIC PILLS BOX,C1,box,0,6,5, No Tax, exclusive, SC1,,0,,,,,
DLP3952,GOLDEN GARLIC PILLS(LOOSE),C1,box,0,0.02,5, No Tax, exclusive, SC1,,0,,,,,
DLP3953,GOODDAY CONDOM,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP3954,GRIESEOAID SUSPN,C1,box,0,12,5, No Tax, exclusive, SC1,,0,,,,,
DLP3955,GRISEOFULVIN 125MG(TABLETS),C1,box,0,1,5, No Tax, exclusive, SC1,,35,,,,,
DLP3956,GRISEOFULVIN 500MG(TABLETS),C1,box,0,6,5, No Tax, exclusive, SC1,,11,,,,,
DLP3957,GRISEOFULVIN SUSP(LOCAL),C1,box,0,12,5, No Tax, exclusive, SC1,,5,,,,,
DLP3958,GRISEOFULVIN SUSPENSION(OSONS),C1,box,0,9,5, No Tax, exclusive, SC1,,0,,,,,
DLP3959,GUDAPET SYRUP,C1,box,0,9,5, No Tax, exclusive, SC1,,3,,,,,
DLP3960,GUDAPET TABLET,C1,box,0,3,5, No Tax, exclusive, SC1,,1,,,,,
DLP3961,GVFLUC 150MG(FLUCONAZOLE),C1,box,0,6,5, No Tax, exclusive, SC1,,0,,,,,
DLP3962,GVFLUC 200MG,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP3963,GVFLUC SUSP,C1,box,0,15,5, No Tax, exclusive, SC1,,2,,,,,
DLP3964,GVITHER FORTE INJECTION,C1,box,0,3,5, No Tax, exclusive, SC1,,18,,,,,
DLP3965,GVITHER SUSPENSION,C1,box,0,3.8,5, No Tax, exclusive, SC1,,0,,,,,
DLP3966,GYNO DAKTARIN VAGINAL CAPS,C1,box,0,24,5, No Tax, exclusive, SC1,,0,,,,,
DLP3967,GYNO-DAKTARIN  CREAM,C1,box,0,45,5, No Tax, exclusive, SC1,,0,,,,,
DLP3968,GYNO-MYCOLEX PESSARIES,C1,box,0,18,5, No Tax, exclusive, SC1,,3,,,,,
DLP3969,GYPRONE PLUS SYRUP,C1,box,0,10,5, No Tax, exclusive, SC1,,3,,,,,
DLP3970,HABICIP TABS,C1,box,0,4,5, No Tax, exclusive, SC1,,0,,,,,
DLP3971,HAEMATOVITE DROPS,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP3972,HAEMATOVITE SYRUP,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP3973,HAEMO FORTE 90MLS,C1,box,0,1.6,5, No Tax, exclusive, SC1,,0,,,,,
DLP3974,HAEMO FORTE SYRUP L/S,C1,box,0,17,5, No Tax, exclusive, SC1,,2,,,,,
DLP3975,HAEMOGLOBIN (M&G),C1,box,0,5.5,5, No Tax, exclusive, SC1,,3,,,,,
DLP3976,HAEMOGLOBIN(AYRTON),C1,box,0,6,5, No Tax, exclusive, SC1,,2,,,,,
DLP3977,HAEMOGLOBIN(LETAP),C1,box,0,5,5, No Tax, exclusive, SC1,,8,,,,,
DLP3978,HAEMUP SYRUP,C1,box,0,15,5, No Tax, exclusive, SC1,,0,,,,,
DLP3979,HAPIMAN CAPS,C1,box,0,15,5, No Tax, exclusive, SC1,,4,,,,,
DLP3980,HB 12 BLOOD TONIC,C1,box,0,18,5, No Tax, exclusive, SC1,,0,,,,,
DLP3981,HBRICH SYRUP,C1,box,0,18,5, No Tax, exclusive, SC1,,0,,,,,
DLP3982,HEAL-SOFT CREAM,C1,box,0,2.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3983,HEALTH CARE GINSEN TABLET,C1,box,0,0.1,5, No Tax, exclusive, SC1,,0,,,,,
DLP3984,HEATOL EXTRA(RED),C1,box,0,1.2,5, No Tax, exclusive, SC1,,0,,,,,
DLP3985,HEATOL IN JAR (GREEN BOTTLE),C1,box,0,3,5, No Tax, exclusive, SC1,,0,,,,,
DLP3986,HEPAVITA FORTE CAPS,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP3987,HEPONAC 100(DICLOFENAC),C1,box,0,0.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3988,HEPTAMIN SYRUP,C1,box,0,2.8,5, No Tax, exclusive, SC1,,0,,,,,
DLP3989,HEPTOLIF SYRUP,C1,box,0,9,5, No Tax, exclusive, SC1,,2,,,,,
DLP3990,HEPTOPEP SYRUP,C1,box,0,16,5, No Tax, exclusive, SC1,,3,,,,,
DLP3991,HERBAQUIN SYRUP,C1,box,0,13,5, No Tax, exclusive, SC1,,2,,,,,
DLP3992,HISTACET SYRUP,C1,box,0,13,5, No Tax, exclusive, SC1,,0,,,,,
DLP3993,HISTACET TABLET(CETIRIZINE),C1,box,0,7,5, No Tax, exclusive, SC1,,0,,,,,
DLP3994,HISTAZINE SYRUP,C1,box,0,5,5, No Tax, exclusive, SC1,,0,,,,,
DLP3995,HISTAZINE TABS,C1,box,0,2,5, No Tax, exclusive, SC1,,1,,,,,
DLP3996,HITMAN CONDOM,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP3997,HOMOTEX TABLET,C1,box,0,0.4,5, No Tax, exclusive, SC1,,0,,,,,
DLP3998,HOMTAMIN GINSEN CAPSULES,C1,box,0,8,5, No Tax, exclusive, SC1,,0,,,,,
DLP3999,HONEY CONDOM,C1,box,0,0.6,5, No Tax, exclusive, SC1,,0,,,,,
DLP4000,HORAMINE SYRUP,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4001,HOSTAN 250MG CAPSULES,C1,box,0,3,5, No Tax, exclusive, SC1,,6,,,,,
DLP4002,HOT NASO DROP,C1,box,0,5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4003,HP COUGH  SYRUP,C1,box,0,28,5, No Tax, exclusive, SC1,,1,,,,,
DLP4004,HUICHUN CAPS,C1,box,0,26,5, No Tax, exclusive, SC1,,3,,,,,
DLP4005,HYDROCORTISONE CREAM  L/S,C1,box,0,15,5, No Tax, exclusive, SC1,,0,,,,,
DLP4006,HYDROCORTISONE CREAM S/S,C1,box,0,12,5, No Tax, exclusive, SC1,,2,,,,,
DLP4007,HYDROGEN  PEROXIDE  (ECL),C1,box,0,7,5, No Tax, exclusive, SC1,,3,,,,,
DLP4008,HYDROGEN PEROXIDE(IMPORTED),C1,box,0,9,5, No Tax, exclusive, SC1,,0,,,,,
DLP4009,HYDROGEN PEROXIDE(LOCAL),C1,box,0,2.5,5, No Tax, exclusive, SC1,,4,,,,,
DLP4010,HYGRA TABS,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4011,IBEX CAPSULES,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4012,IBUCAP CAPSULES,C1,box,0,1.5,5, No Tax, exclusive, SC1,,8,,,,,
DLP4013,IBUFAST CAPSULES,C1,box,0,0.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4014,IBUFORTE CAPSULES,C1,box,0,0.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4015,IBUGLO CAPSULES,C1,box,0,1.5,5, No Tax, exclusive, SC1,,11,,,,,
DLP4016,IBUP PLUS TABLET(PARA&BRUFEN),C1,box,0,0.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4017,IBUPAN CAPSULES,C1,box,0,0.8,5, No Tax, exclusive, SC1,,0,,,,,
DLP4018,IBUPEX SUSPN,C1,box,0,12,5, No Tax, exclusive, SC1,,0,,,,,
DLP4019,IBUREX CAPSULES,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4020,IBUSTOP CAPLET,C1,box,0,0.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4021,ICHAMOL OINTMENT,C1,box,0,8,5, No Tax, exclusive, SC1,,0,,,,,
DLP4022,IMAZOLE 200-V PESS,C1,box,0,15,5, No Tax, exclusive, SC1,,0,,,,,
DLP4023,IMAZOLE 500-V PESS,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP4024,IMAZOLE-V PESSARIES,C1,box,0,12,5, No Tax, exclusive, SC1,,0,,,,,
DLP4025,IMODIUM CAPS,C1,box,0,3,5, No Tax, exclusive, SC1,,0,,,,,
DLP4026,IMPORTED PARACETAMOL,C1,box,0,3,5, No Tax, exclusive, SC1,,0,,,,,
DLP4027,IMPRESSER CAPS,C1,box,0,13,5, No Tax, exclusive, SC1,,3,,,,,
DLP4028,IMU-C   TABS,C1,box,0,20,5, No Tax, exclusive, SC1,,0,,,,,
DLP4029,INDO VIT SYRUP,C1,box,0,3,5, No Tax, exclusive, SC1,,0,,,,,
DLP4030,INDOCID CAPSULES,C1,box,0,0.5,5, No Tax, exclusive, SC1,,19,,,,,
DLP4031,INFA-V(VAGINAL PESS),C1,box,0,25,5, No Tax, exclusive, SC1,,0,,,,,
DLP4032,INFESEN 400 TAB,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4033,INTAVITA CAPSULES(SUGAR FREE),C1,box,0,18,5, No Tax, exclusive, SC1,,0,,,,,
DLP4034,IODINE TINCTURE,C1,box,0,2.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4035,IPCA TABS,C1,box,0,4,5, No Tax, exclusive, SC1,,3,,,,,
DLP4036,IROVIT  DROPS,C1,box,0,30,5, No Tax, exclusive, SC1,,1,,,,,
DLP4037,IZAL DISINFECTANT,C1,box,0,5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4038,JAGUAR OINT L/S,C1,box,0,9,5, No Tax, exclusive, SC1,,0,,,,,
DLP4039,JAGUAR OINT S/S,C1,box,0,6,5, No Tax, exclusive, SC1,,0,,,,,
DLP4040,JARIFAN 2 DROPS,C1,box,0,8,5, No Tax, exclusive, SC1,,4,,,,,
DLP4041,JARIFAN-2 BLOOD TONIC,C1,box,0,12,5, No Tax, exclusive, SC1,,2,,,,,
DLP4042,JARIFAN-2 CAPS,C1,box,0,12,5, No Tax, exclusive, SC1,,3,,,,,
DLP4043,JATA BALM,C1,box,0,0.7,5, No Tax, exclusive, SC1,,0,,,,,
DLP4044,JET 2 INHALER,C1,box,0,5,5, No Tax, exclusive, SC1,,6,,,,,
DLP4045,JOY OINTMENT,C1,box,0,3,5, No Tax, exclusive, SC1,,3,,,,,
DLP4046,JOY SOAP,C1,box,0,3,5, No Tax, exclusive, SC1,,0,,,,,
DLP4047,K-ACINIL SUSPENSION,C1,box,0,3.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4048,KALAMINA LOTION ECL   S/S,C1,box,0,6,5, No Tax, exclusive, SC1,,3,,,,,
DLP4049,KAMACLOX MOUTH WASH,C1,box,0,11,5, No Tax, exclusive, SC1,,4,,,,,
DLP4050,KAMATONE SYRUP,C1,box,0,5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4051,KANDISTOP(FLUCONAZOLE)150MG,C1,box,0,3,5, No Tax, exclusive, SC1,,0,,,,,
DLP4052,KARAFI BITTERS,C1,box,0,6,5, No Tax, exclusive, SC1,,0,,,,,
DLP4053,KEFROX SUSPENSION,C1,box,0,18,5, No Tax, exclusive, SC1,,0,,,,,
DLP4054,KERZOL TABLET,C1,box,0,1.4,5, No Tax, exclusive, SC1,,0,,,,,
DLP4055,KERZOLE SUSP,C1,box,0,0.7,5, No Tax, exclusive, SC1,,0,,,,,
DLP4056,KETAZOL CREAM,C1,box,0,7,5, No Tax, exclusive, SC1,,1,,,,,
DLP4057,KETAZOL STRIP,C1,box,0,7,5, No Tax, exclusive, SC1,,2,,,,,
DLP4058,KETOCONAZOLE TABLET,C1,box,0,2.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4059,KIDDIPLUS SYRUP,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4060,KIDICARE SYRUP,C1,box,0,12,5, No Tax, exclusive, SC1,,2,,,,,
DLP4061,KIDICOFF SYRUP,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP4062,KIDICS SYRUP,C1,box,0,11,5, No Tax, exclusive, SC1,,2,,,,,
DLP4063,KIDIMIN  SYRUP,C1,box,0,11,5, No Tax, exclusive, SC1,,5,,,,,
DLP4064,KIDIRON SYRP,C1,box,0,12,5, No Tax, exclusive, SC1,,3,,,,,
DLP4065,KIDIVITE MULTIVITAMIN SYRUP,C1,box,0,8,5, No Tax, exclusive, SC1,,5,,,,,
DLP4066,KIDIVITE MULTIVITE DROP,C1,box,0,15,5, No Tax, exclusive, SC1,,3,,,,,
DLP4067,KIDS OMEGA -H3 SYRUP,C1,box,0,20,5, No Tax, exclusive, SC1,,0,,,,,
DLP4068,KINAFEN EXPRESS,C1,box,0,0.8,5, No Tax, exclusive, SC1,,0,,,,,
DLP4069,KINAMOX SUSPENSION,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4070,KINAPRIL 10MG(LISINOPRIL),C1,box,0,2.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4071,KINAPRIL 5MG(LISINOPRIL),C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4072,KINAQUIN 442,C1,box,0,0.4,5, No Tax, exclusive, SC1,,0,,,,,
DLP4073,KINA'S MENTHONE COUGH MIXTURE,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4074,KING KOO BITTERS,C1,box,0,4,5, No Tax, exclusive, SC1,,0,,,,,
DLP4075,KINGDOM GARLIC BITTERS,C1,box,0,15,5, No Tax, exclusive, SC1,,3,,,,,
DLP4076,KINGDOM GARLIC CAPS BOX,C1,box,0,16,5, No Tax, exclusive, SC1,,0,,,,,
DLP4077,KINGDOM GARLIC LOOSE,C1,box,0,0.2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4078,KINGDOM GINSEN CAPS BOX,C1,box,0,16,5, No Tax, exclusive, SC1,,2,,,,,
DLP4079,KINGDOM KOO BITTERS,C1,box,0,6,5, No Tax, exclusive, SC1,,0,,,,,
DLP4080,KINGDOM KOO BOX,C1,box,0,9.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4081,KINGDOM KOO CAPS LOOSE,C1,box,0,0.3,5, No Tax, exclusive, SC1,,0,,,,,
DLP4082,KINGDOM M MIXTURE,C1,box,0,5.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4083,KISS CONDOM,C1,box,0,2,5, No Tax, exclusive, SC1,,9,,,,,
DLP4084,KLINDA 300MG CAPS,C1,box,0,15,5, No Tax, exclusive, SC1,,10,,,,,
DLP4085,KLIRE TABS,C1,box,0,4,5, No Tax, exclusive, SC1,,2,,,,,
DLP4086,KOFFEX ADULT SYRUP,C1,box,0,7,5, No Tax, exclusive, SC1,,2,,,,,
DLP4087,KOFFEX CHILD SYRUP,C1,box,0,6,5, No Tax, exclusive, SC1,,2,,,,,
DLP4088,KOFLET COUGH SYRUP,C1,box,0,16,5, No Tax, exclusive, SC1,,0,,,,,
DLP4089,KOFOF ADULT,C1,box,0,1.6,5, No Tax, exclusive, SC1,,0,,,,,
DLP4090,KOFOF BABY SYRUP,C1,box,0,1.4,5, No Tax, exclusive, SC1,,0,,,,,
DLP4091,KOFOF CHILD,C1,box,0,1.8,5, No Tax, exclusive, SC1,,0,,,,,
DLP4092,KOFOF FAMILY,C1,box,0,1.8,5, No Tax, exclusive, SC1,,0,,,,,
DLP4093,KOSA SALINE DROP,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4094,KO-TAB(MOSQUITO TAB),C1,box,0,2.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4095,KOTO RUBB,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP4096,KROBO HERBAL BITTERS,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4097,KUREPAIN TABS,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4098,KWASO KOOKO,C1,box,0,6,5, No Tax, exclusive, SC1,,4,,,,,
DLP4099,KWIK ACTION SYRUP,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP4100,KWIK ACTION TABLET 4S,C1,box,0,0.7,5, No Tax, exclusive, SC1,,59,,,,,
DLP4101,KY JELLY,C1,box,0,24,5, No Tax, exclusive, SC1,,0,,,,,
DLP4102,LADINAX,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4103,LADYCARE SOLUTION,C1,box,0,9,5, No Tax, exclusive, SC1,,0,,,,,
DLP4104,LAUD BALM,C1,box,0,0.8,5, No Tax, exclusive, SC1,,0,,,,,
DLP4105,LAUD POWER CAPS BOX,C1,box,0,7.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4106,LAV FEMININE WASH,C1,box,0,20,5, No Tax, exclusive, SC1,,3,,,,,
DLP4107,LAVESTEN PLUS   PESS,C1,box,0,10,5, No Tax, exclusive, SC1,,1,,,,,
DLP4108,LAVESTEN VAG PESS,C1,box,0,8,5, No Tax, exclusive, SC1,,0,,,,,
DLP4109,LAVINAC  CAPSULES,C1,box,0,5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4110,LEENA CAPSULES,C1,box,0,2.5,5, No Tax, exclusive, SC1,,10,,,,,
DLP4111,LEENA SYRUP,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP4112,LEMSIP,C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4113,LENOR CAPS,C1,box,0,8,5, No Tax, exclusive, SC1,,9,,,,,
DLP4114,LEOPARD OINTMENT TUBE,C1,box,0,6,5, No Tax, exclusive, SC1,,5,,,,,
DLP4115,LEO-RUBB TUBE,C1,box,0,5,5, No Tax, exclusive, SC1,,5,,,,,
DLP4116,LERZIN(CETIRIZINE),C1,box,0,1.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4117,LETACAM CAPSULES,C1,box,0,0.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4118,LETALGIN TABLET(ANALGIN),C1,box,0,0.1,5, No Tax, exclusive, SC1,,0,,,,,
DLP4119,LETALIN COUGH SYRUP,C1,box,0,4,5, No Tax, exclusive, SC1,,3,,,,,
DLP4120,LETAMOL SYRUP(PARA),C1,box,0,4,5, No Tax, exclusive, SC1,,9,,,,,
DLP4121,LETAP GRIPE WATER,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4122,LETAP METRONIDAZOLE SUSPENSION,C1,box,0,0.8,5, No Tax, exclusive, SC1,,0,,,,,
DLP4123,LETAPLEX-B SYRUP,C1,box,0,5,5, No Tax, exclusive, SC1,,3,,,,,
DLP4124,LETAQUIN JACKET,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP4125,LETAVIT PLUS(IRON&CALCIUM),C1,box,0,8,5, No Tax, exclusive, SC1,,3,,,,,
DLP4126,LETAVIT SYRUPS,C1,box,0,5,5, No Tax, exclusive, SC1,,3,,,,,
DLP4127,LEXADOX 3S,C1,box,0,0.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4128,LEXAGLOBIN CAPSULES,C1,box,0,35,5, No Tax, exclusive, SC1,,0,,,,,
DLP4129,LEXAGLOBIN SYRUP,C1,box,0,35,5, No Tax, exclusive, SC1,,0,,,,,
DLP4130,LEXEN 200 SUSPENSION,C1,box,0,3,5, No Tax, exclusive, SC1,,0,,,,,
DLP4131,LEXEN 200 TABLET,C1,box,0,3,5, No Tax, exclusive, SC1,,0,,,,,
DLP4132,LEXOCAP,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP4133,LEXOFEN PLUS JUNIOR,C1,box,0,3.8,5, No Tax, exclusive, SC1,,0,,,,,
DLP4134,LEXSPORIN OINTMENT,C1,box,0,20,5, No Tax, exclusive, SC1,,0,,,,,
DLP4135,LEXSPORIN SORE POWDER,C1,box,0,16,5, No Tax, exclusive, SC1,,0,,,,,
DLP4136,LIBRUM(CHLORDIAZEPOXIDE),C1,box,0,0.8,5, No Tax, exclusive, SC1,,22,,,,,
DLP4137,LIQUFRUTA GARLIC COUGH,C1,box,0,24,5, No Tax, exclusive, SC1,,0,,,,,
DLP4138,LISINOPRIL 10MG IMPORTED,C1,box,0,5,5, No Tax, exclusive, SC1,,10,,,,,
DLP4139,LISINOPRIL 5MG IMPORTED,C1,box,0,4,5, No Tax, exclusive, SC1,,1,,,,,
DLP4140,LISTERINE M/WASH L/S,C1,box,0,17,5, No Tax, exclusive, SC1,,2,,,,,
DLP4141,LISTERINE M/WASH S/S,C1,box,0,17,5, No Tax, exclusive, SC1,,3,,,,,
DLP4142,LISTERMINT MOUTH WASH,C1,box,0,4,5, No Tax, exclusive, SC1,,0,,,,,
DLP4143,LITTLES FAMILY SYRUP,C1,box,0,1.1,5, No Tax, exclusive, SC1,,0,,,,,
DLP4144,LITTLES INFANT DROP COUGH S/S,C1,box,0,1.4,5, No Tax, exclusive, SC1,,0,,,,,
DLP4145,LITTLES MULTIVITE SYRUP,C1,box,0,1.2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4146,LIV 52  SYRUP,C1,box,0,23,5, No Tax, exclusive, SC1,,1,,,,,
DLP4147,LIV 52 TABS,C1,box,0,32,5, No Tax, exclusive, SC1,,1,,,,,
DLP4148,LIVERTONE ADULT L/S,C1,box,0,10,5, No Tax, exclusive, SC1,,1,,,,,
DLP4149,LIVERTONE JUNIOR,C1,box,0,8,5, No Tax, exclusive, SC1,,0,,,,,
DLP4150,LIVING BITTERS CAPSULES BOX,C1,box,0,22,5, No Tax, exclusive, SC1,,2,,,,,
DLP4151,LIVING BITTERS SYRUP,C1,box,0,18,5, No Tax, exclusive, SC1,,1,,,,,
DLP4152,LOCID 20MG(OMEPRAZOLE)ULCER,C1,box,0,2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4153,LOFNAC 100MG,C1,box,0,2,5, No Tax, exclusive, SC1,,20,,,,,
DLP4154,LOFNAC 50MG,C1,box,0,1.5,5, No Tax, exclusive, SC1,,14,,,,,
DLP4155,LOFNAC GEL,C1,box,0,7,5, No Tax, exclusive, SC1,,3,,,,,
DLP4156,LOFNAC SUPPOSITORY 100MG,C1,box,0,1.2,5, No Tax, exclusive, SC1,,44,,,,,
DLP4157,LOFNAC-P TABLETS,C1,box,0,2,5, No Tax, exclusive, SC1,,2,,,,,
DLP4158,LONART  24 'S TABS,C1,box,0,10,5, No Tax, exclusive, SC1,,0,,,,,
DLP4159,LONART DISPERSIBLE(INFANT/CHIL,C1,box,0,2.5,5, No Tax, exclusive, SC1,,0,,,,,
DLP4160,LONART FORTE TAB,C1,box,0,15,5, No Tax, exclusive, SC1,,6,,,,,
DLP4161,LONART SUSP,C1,box,0,13,5, No Tax, exclusive, SC1,,5,,,,,
DLP4162,LONART SUSP DS,C1,box,0,4.2,5, No Tax, exclusive, SC1,,0,,,,,
DLP4163,LONART TABLET DS,C1,box,0,15,5, No Tax, exclusive, SC1,,1,,,,,
DLP4164,LOSARTAN TABS 50MG,C1,box,0,10,5, No Tax, exclusive, SC1,,4,,,,,
DLP4165,LOTUS GARLIC SYRUP,C1,box,0,3.4,5, No Tax, exclusive, SC1,,0,,,,,
DLP4166,LOVE CONDOM,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP4167,LOVE GUARD CONDOM,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP4168,LOVE NIGHT CONDOM,C1,box,0,1,5, No Tax, exclusive, SC1,,0,,,,,
DLP4169,LUCON CAPS 150,C1,box,0,3,5, No Tax, exclusive, SC1,,0,,,,,
